*&	2/16/2018	12:55 PM
User = Nils
Sample = 
Notes = 

236 Current Range = Autorange
NPLC = 0.00000E+0
Compliance = 0.00000E+0 A 
Sweep Type = Linear

Pulse Mode Off
Delay = 0.00000E+0 S 

Electrometer Current Range = Autorange
NPLC = 0.00000E+0
Vp = -7.47506E+0 V 
On/Off Ratio = 4.01892E+3
Mobility& = 6.96749E-2 cm^2/Vs 
Saturation Regime 
Transistor H6
T = -200.000000 C

Gate Leakage	-4.26953E-7	-9.98407E-8	-1.34736E-7
Drain Voltage	58.00000	59.00000	60.00000

Gate Voltage	Drain Current	Drain Current	Drain Current
-2.50000E+1	3.24682E-7	1.01863E-7	5.80912E-8
-2.40000E+1	2.81609E-7	9.84874E-8	7.31088E-8
-2.30000E+1	2.76486E-7	1.07102E-7	7.31088E-8
-2.20000E+1	1.67452E-6	1.01048E-7	7.08969E-8
-2.10000E+1	2.88594E-7	9.76725E-8	6.71716E-8
-2.00000E+1	2.17464E-7	9.01055E-8	6.56582E-8
-1.90000E+1	1.96509E-7	8.41683E-8	6.47269E-8
-1.80000E+1	1.88011E-7	8.60309E-8	6.22822E-8
-1.70000E+1	1.83587E-7	7.92788E-8	5.75092E-8
-1.60000E+1	1.64495E-7	7.92788E-8	5.62286E-8
-1.50000E+1	1.41561E-7	7.55535E-8	5.39003E-8
-1.40000E+1	1.31549E-7	7.31088E-8	5.26197E-8
-1.30000E+1	1.18977E-7	6.93835E-8	5.35511E-8
-1.20000E+1	1.09314E-7	6.35628E-8	4.99422E-8
-1.10000E+1	9.93023E-8	6.41448E-8	4.80795E-8
-1.00000E+1	9.81381E-8	6.04196E-8	4.30737E-8
-9.00000E+0	9.79053E-8	5.82077E-8	4.06290E-8
-8.00000E+0	8.28877E-8	5.66943E-8	4.17931E-8
-7.00000E+0	8.07922E-8	5.54137E-8	3.95812E-8
-6.00000E+0	7.39237E-8	5.22705E-8	3.84171E-8
-5.00000E+0	7.13626E-8	5.02914E-8	3.73693E-8
-4.00000E+0	7.06641E-8	4.88944E-8	3.70201E-8
-3.00000E+0	6.49597E-8	4.55184E-8	3.60887E-8
-2.00000E+0	6.10016E-8	4.45871E-8	3.38769E-8
-1.00000E+0	6.14673E-8	4.20259E-8	3.23635E-8
0.00000E+0	5.52973E-8	4.02797E-8	3.08501E-8
1.00000E+0	5.30854E-8	4.15603E-8	2.94531E-8
2.00000E+0	5.04078E-8	3.95812E-8	2.92202E-8
3.00000E+0	4.91273E-8	3.63216E-8	2.72412E-8
4.00000E+0	4.95929E-8	3.55067E-8	2.61934E-8
5.00000E+0	4.66825E-8	3.59723E-8	2.88710E-8
6.00000E+0	5.07571E-8	3.95812E-8	3.63216E-8
7.00000E+0	5.30854E-8	4.67990E-8	4.76139E-8
8.00000E+0	5.92554E-8	5.42495E-8	6.25150E-8
9.00000E+0	6.94999E-8	6.93835E-8	8.26549E-8
1.00000E+1	8.32370E-8	8.56817E-8	1.13156E-7
1.10000E+1	1.08848E-7	1.14669E-7	1.54949E-7
1.20000E+1	1.43424E-7	1.58907E-7	2.11410E-7
1.30000E+1	1.94297E-7	2.11643E-7	2.90922E-7
1.40000E+1	2.68803E-7	2.69618E-7	3.96278E-7
1.50000E+1	3.72180E-7	3.72296E-7	5.34463E-7
1.60000E+1	5.14323E-7	5.24567E-7	7.18865E-7
1.70000E+1	6.92555E-7	6.73463E-7	9.37725E-7
1.80000E+1	9.38307E-7	8.48668E-7	1.21992E-6
1.90000E+1	1.23167E-6	1.10932E-6	1.55345E-6
2.00000E+1	1.59861E-6	1.34611E-6	1.93273E-6
2.10000E+1	2.03599E-6	1.68849E-6	2.37662E-6
2.20000E+1	2.55357E-6	2.06730E-6	2.91539E-6
2.30000E+1	3.16405E-6	2.48197E-6	3.49677E-6
2.40000E+1	3.84299E-6	2.98186E-6	4.16220E-6
2.50000E+1	4.63589E-6	3.56813E-6	4.90726E-6
2.60000E+1	5.49480E-6	4.18560E-6	5.76652E-6
2.70000E+1	6.47246E-6	4.86220E-6	6.68177E-6
2.80000E+1	7.51286E-6	5.59434E-6	7.66269E-6
2.90000E+1	8.65688E-6	6.32915E-6	8.76433E-6
3.00000E+1	9.89344E-6	8.34058E-6	9.89868E-6
3.10000E+1	1.12251E-5	9.52359E-6	1.11725E-5
