,path,pol,id,mod_time,t,abs
318,data/UV/181120_dpp_cn10_v30_t125/para/para_00318.txt,para,318,64.0,31.8,[0.33356522 0.34291304 0.32551064 ... 0.1512093  0.18057143 0.15447619]
319,data/UV/181120_dpp_cn10_v30_t125/para/para_00319.txt,para,319,64.0,31.900000000000002,[0.3346087  0.337      0.34355319 ... 0.21439535 0.21157143 0.16961905]
320,data/UV/181120_dpp_cn10_v30_t125/para/para_00320.txt,para,320,64.0,32.0,[0.34730435 0.35034783 0.33412766 ... 0.18753488 0.13371429 0.16588095]
321,data/UV/181120_dpp_cn10_v30_t125/para/para_00321.txt,para,321,64.0,32.1,[0.35013043 0.34773913 0.33876596 ... 0.16997674 0.17842857 0.11030952]
322,data/UV/181120_dpp_cn10_v30_t125/para/para_00322.txt,para,322,64.0,32.2,[0.33452174 0.328      0.32004255 ... 0.20648837 0.159      0.17564286]
323,data/UV/181120_dpp_cn10_v30_t125/para/para_00323.txt,para,323,64.0,32.300000000000004,[0.34478261 0.35847826 0.34202128 ... 0.15190698 0.15       0.11995238]
324,data/UV/181120_dpp_cn10_v30_t125/para/para_00324.txt,para,324,64.0,32.4,[0.35695652 0.34021739 0.3357234  ... 0.18095349 0.16385714 0.19469048]
325,data/UV/181120_dpp_cn10_v30_t125/para/para_00325.txt,para,325,64.0,32.5,[0.3346087  0.33895652 0.33714894 ... 0.17927907 0.17985714 0.12042857]
326,data/UV/181120_dpp_cn10_v30_t125/para/para_00326.txt,para,326,66.0,32.6,[0.33556522 0.34447826 0.34248936 ... 0.21574419 0.22042857 0.09945238]
327,data/UV/181120_dpp_cn10_v30_t125/para/para_00327.txt,para,327,66.0,32.7,[0.326      0.3336087  0.34517021 ... 0.16362791 0.146      0.06838095]
328,data/UV/181120_dpp_cn10_v30_t125/para/para_00328.txt,para,328,66.0,32.800000000000004,[0.33634783 0.34417391 0.32995745 ... 0.1955814  0.17085714 0.12371429]
329,data/UV/181120_dpp_cn10_v30_t125/para/para_00329.txt,para,329,66.0,32.9,[0.35191304 0.36495652 0.35302128 ... 0.18046512 0.18428571 0.09652381]
330,data/UV/181120_dpp_cn10_v30_t125/para/para_00330.txt,para,330,66.0,33.0,[0.34556522 0.33926087 0.32146809 ... 0.18616279 0.16728571 0.21097619]
331,data/UV/181120_dpp_cn10_v30_t125/para/para_00331.txt,para,331,66.0,33.1,[0.33678261 0.33330435 0.32965957 ... 0.20639535 0.16042857 0.09983333]
332,data/UV/181120_dpp_cn10_v30_t125/para/para_00332.txt,para,332,66.0,33.2,[0.337      0.33613043 0.32653191 ... 0.2014186  0.16585714 0.12814286]
333,data/UV/181120_dpp_cn10_v30_t125/para/para_00333.txt,para,333,66.0,33.300000000000004,[0.35156522 0.34482609 0.33738298 ... 0.19309302 0.16957143 0.16509524]
334,data/UV/181120_dpp_cn10_v30_t125/para/para_00334.txt,para,334,66.0,33.4,[0.33247826 0.33791304 0.32629787 ... 0.19709302 0.18328571 0.18347619]
335,data/UV/181120_dpp_cn10_v30_t125/para/para_00335.txt,para,335,66.0,33.5,[0.33365217 0.34017391 0.3512766  ... 0.19913953 0.15728571 0.1537619 ]
336,data/UV/181120_dpp_cn10_v30_t125/para/para_00336.txt,para,336,68.0,33.6,[0.34091304 0.35786957 0.34368085 ... 0.21593023 0.15842857 0.14369048]
337,data/UV/181120_dpp_cn10_v30_t125/para/para_00337.txt,para,337,68.0,33.7,[0.33173913 0.345      0.33853191 ... 0.23951163 0.15014286 0.1407381 ]
338,data/UV/181120_dpp_cn10_v30_t125/para/para_00338.txt,para,338,68.0,33.800000000000004,[0.34808696 0.34982609 0.32289362 ... 0.17211628 0.16328571 0.1312381 ]
339,data/UV/181120_dpp_cn10_v30_t125/para/para_00339.txt,para,339,68.0,33.9,[0.32943478 0.34052174 0.3346383  ... 0.18860465 0.15457143 0.13883333]
340,data/UV/181120_dpp_cn10_v30_t125/para/para_00340.txt,para,340,68.0,34.0,[0.36269565 0.34030435 0.3337234  ... 0.17269767 0.20857143 0.15754762]
341,data/UV/181120_dpp_cn10_v30_t125/para/para_00341.txt,para,341,68.0,34.1,[0.35069565 0.34069565 0.32408511 ... 0.17846512 0.21657143 0.1227619 ]
342,data/UV/181120_dpp_cn10_v30_t125/para/para_00342.txt,para,342,68.0,34.2,[0.33969565 0.34230435 0.3263617  ... 0.18186047 0.18342857 0.11954762]
343,data/UV/181120_dpp_cn10_v30_t125/para/para_00343.txt,para,343,68.0,34.300000000000004,[0.34052174 0.35617391 0.33689362 ... 0.16809302 0.168      0.12452381]
344,data/UV/181120_dpp_cn10_v30_t125/para/para_00344.txt,para,344,68.0,34.4,[0.33495652 0.34713043 0.3346383  ... 0.20327907 0.157      0.08521429]
345,data/UV/181120_dpp_cn10_v30_t125/para/para_00345.txt,para,345,68.0,34.5,[0.34078261 0.33447826 0.3216383  ... 0.18495349 0.149      0.14502381]
346,data/UV/181120_dpp_cn10_v30_t125/para/para_00346.txt,para,346,70.0,34.6,[0.33526087 0.34069565 0.34148936 ... 0.1902093  0.13471429 0.14319048]
347,data/UV/181120_dpp_cn10_v30_t125/para/para_00347.txt,para,347,70.0,34.7,[0.33008696 0.32965217 0.33221277 ... 0.18746512 0.14757143 0.13938095]
348,data/UV/181120_dpp_cn10_v30_t125/para/para_00348.txt,para,348,70.0,34.800000000000004,[0.34830435 0.34721739 0.33991489 ... 0.19630233 0.13985714 0.12009524]
349,data/UV/181120_dpp_cn10_v30_t125/para/para_00349.txt,para,349,70.0,34.9,[0.34686957 0.34186957 0.34065957 ... 0.20988372 0.21328571 0.11954762]
350,data/UV/181120_dpp_cn10_v30_t125/para/para_00350.txt,para,350,70.0,35.0,[0.33808696 0.33395652 0.33065957 ... 0.19053488 0.20357143 0.14269048]
351,data/UV/181120_dpp_cn10_v30_t125/para/para_00351.txt,para,351,70.0,35.1,[0.34073913 0.34682609 0.3162766  ... 0.21397674 0.17042857 0.14314286]
352,data/UV/181120_dpp_cn10_v30_t125/para/para_00352.txt,para,352,70.0,35.2,[0.34873913 0.34808696 0.33880851 ... 0.19125581 0.15142857 0.13921429]
353,data/UV/181120_dpp_cn10_v30_t125/para/para_00353.txt,para,353,70.0,35.300000000000004,[0.35226087 0.34834783 0.33212766 ... 0.18502326 0.15342857 0.15140476]
354,data/UV/181120_dpp_cn10_v30_t125/para/para_00354.txt,para,354,70.0,35.4,[0.34304348 0.35369565 0.33206383 ... 0.15716279 0.18085714 0.13640476]
355,data/UV/181120_dpp_cn10_v30_t125/para/para_00355.txt,para,355,70.0,35.5,[0.34226087 0.34443478 0.33914894 ... 0.179      0.169      0.139     ]
356,data/UV/181120_dpp_cn10_v30_t125/para/para_00356.txt,para,356,72.0,35.6,[0.34534783 0.33947826 0.34617021 ... 0.19783721 0.137      0.18447619]
357,data/UV/181120_dpp_cn10_v30_t125/para/para_00357.txt,para,357,72.0,35.7,[0.34056522 0.34621739 0.35189362 ... 0.19088372 0.16828571 0.12864286]
358,data/UV/181120_dpp_cn10_v30_t125/para/para_00358.txt,para,358,72.0,35.800000000000004,[0.32647826 0.34908696 0.33551064 ... 0.21239535 0.15357143 0.14345238]
359,data/UV/181120_dpp_cn10_v30_t125/para/para_00359.txt,para,359,72.0,35.9,[0.33182609 0.3316087  0.34389362 ... 0.19102326 0.182      0.14464286]
360,data/UV/181120_dpp_cn10_v30_t125/para/para_00360.txt,para,360,72.0,36.0,[0.33004348 0.3446087  0.33229787 ... 0.18681395 0.16385714 0.1382381 ]
361,data/UV/181120_dpp_cn10_v30_t125/para/para_00361.txt,para,361,72.0,36.1,[0.33373913 0.34091304 0.34810638 ... 0.18483721 0.15028571 0.12309524]
362,data/UV/181120_dpp_cn10_v30_t125/para/para_00362.txt,para,362,72.0,36.2,[0.33391304 0.34369565 0.3502766  ... 0.19265116 0.15028571 0.15819048]
363,data/UV/181120_dpp_cn10_v30_t125/para/para_00363.txt,para,363,72.0,36.300000000000004,[0.33834783 0.33378261 0.33393617 ... 0.22855814 0.19228571 0.10797619]
364,data/UV/181120_dpp_cn10_v30_t125/para/para_00364.txt,para,364,72.0,36.4,[0.34886957 0.35256522 0.33980851 ... 0.22811628 0.17328571 0.12654762]
365,data/UV/181120_dpp_cn10_v30_t125/para/para_00365.txt,para,365,72.0,36.5,[0.33891304 0.35804348 0.33606383 ... 0.17876744 0.14471429 0.17402381]
366,data/UV/181120_dpp_cn10_v30_t125/para/para_00366.txt,para,366,74.0,36.6,[0.3413913  0.34052174 0.33242553 ... 0.14597674 0.11328571 0.11919048]
367,data/UV/181120_dpp_cn10_v30_t125/para/para_00367.txt,para,367,74.0,36.7,[0.33608696 0.32652174 0.33434043 ... 0.18181395 0.17942857 0.13054762]
368,data/UV/181120_dpp_cn10_v30_t125/para/para_00368.txt,para,368,74.0,36.800000000000004,[0.33434783 0.34304348 0.34348936 ... 0.17644186 0.12128571 0.17935714]
369,data/UV/181120_dpp_cn10_v30_t125/para/para_00369.txt,para,369,74.0,36.9,[0.34130435 0.36108696 0.34602128 ... 0.17411628 0.16185714 0.10921429]
370,data/UV/181120_dpp_cn10_v30_t125/para/para_00370.txt,para,370,74.0,37.0,[0.33565217 0.35869565 0.33059574 ... 0.20404651 0.16142857 0.10907143]
371,data/UV/181120_dpp_cn10_v30_t125/para/para_00371.txt,para,371,74.0,37.1,[0.34269565 0.35182609 0.33429787 ... 0.16388372 0.18385714 0.1562381 ]
372,data/UV/181120_dpp_cn10_v30_t125/para/para_00372.txt,para,372,74.0,37.2,[0.34069565 0.33308696 0.33031915 ... 0.18753488 0.15085714 0.11459524]
373,data/UV/181120_dpp_cn10_v30_t125/para/para_00373.txt,para,373,74.0,37.300000000000004,[0.33878261 0.34226087 0.33319149 ... 0.18681395 0.16214286 0.10954762]
374,data/UV/181120_dpp_cn10_v30_t125/para/para_00374.txt,para,374,74.0,37.4,[0.3346087  0.33395652 0.32776596 ... 0.15583721 0.15128571 0.13671429]
375,data/UV/181120_dpp_cn10_v30_t125/para/para_00375.txt,para,375,74.0,37.5,[0.33569565 0.33569565 0.33934043 ... 0.1474186  0.13957143 0.16835714]
376,data/UV/181120_dpp_cn10_v30_t125/para/para_00376.txt,para,376,76.0,37.6,[0.34569565 0.33765217 0.33293617 ... 0.21555814 0.17385714 0.15352381]
377,data/UV/181120_dpp_cn10_v30_t125/para/para_00377.txt,para,377,76.0,37.7,[0.35191304 0.33147826 0.32510638 ... 0.1777907  0.15842857 0.15111905]
378,data/UV/181120_dpp_cn10_v30_t125/para/para_00378.txt,para,378,76.0,37.800000000000004,[0.34147826 0.32821739 0.3237234  ... 0.19223256 0.172      0.15402381]
379,data/UV/181120_dpp_cn10_v30_t125/para/para_00379.txt,para,379,76.0,37.9,[0.33804348 0.33673913 0.34010638 ... 0.22751163 0.19671429 0.15371429]
380,data/UV/181120_dpp_cn10_v30_t125/para/para_00380.txt,para,380,76.0,38.0,[0.3433913  0.34382609 0.34004255 ... 0.17730233 0.14971429 0.13269048]
381,data/UV/181120_dpp_cn10_v30_t125/para/para_00381.txt,para,381,76.0,38.1,[0.35443478 0.35834783 0.34285106 ... 0.18209302 0.168      0.1022381 ]
382,data/UV/181120_dpp_cn10_v30_t125/para/para_00382.txt,para,382,76.0,38.2,[0.34469565 0.35056522 0.32478723 ... 0.1554186  0.159      0.14061905]
383,data/UV/181120_dpp_cn10_v30_t125/para/para_00383.txt,para,383,76.0,38.300000000000004,[0.33395652 0.35069565 0.33195745 ... 0.21448837 0.205      0.18097619]
384,data/UV/181120_dpp_cn10_v30_t125/para/para_00384.txt,para,384,76.0,38.400000000000006,[0.34678261 0.34113043 0.3452766  ... 0.1842093  0.24071429 0.1425    ]
385,data/UV/181120_dpp_cn10_v30_t125/para/para_00385.txt,para,385,76.0,38.5,[0.35147826 0.33147826 0.33668085 ... 0.20653488 0.19242857 0.1702381 ]
386,data/UV/181120_dpp_cn10_v30_t125/para/para_00386.txt,para,386,78.0,38.6,[0.33643478 0.336      0.33238298 ... 0.2065814  0.12357143 0.14778571]
387,data/UV/181120_dpp_cn10_v30_t125/para/para_00387.txt,para,387,78.0,38.7,[0.34030435 0.33943478 0.3442766  ... 0.163      0.17014286 0.17559524]
388,data/UV/181120_dpp_cn10_v30_t125/para/para_00388.txt,para,388,78.0,38.800000000000004,[0.344      0.34834783 0.34225532 ... 0.19816279 0.19928571 0.10864286]
389,data/UV/181120_dpp_cn10_v30_t125/para/para_00389.txt,para,389,78.0,38.900000000000006,[0.33373913 0.35004348 0.34329787 ... 0.20951163 0.15985714 0.11578571]
390,data/UV/181120_dpp_cn10_v30_t125/para/para_00390.txt,para,390,78.0,39.0,[0.34104348 0.33517391 0.33031915 ... 0.17472093 0.16871429 0.15157143]
391,data/UV/181120_dpp_cn10_v30_t125/para/para_00391.txt,para,391,78.0,39.1,[0.34       0.33913043 0.32880851 ... 0.19653488 0.19928571 0.15152381]
392,data/UV/181120_dpp_cn10_v30_t125/para/para_00392.txt,para,392,78.0,39.2,[0.34543478 0.35021739 0.3356383  ... 0.20313953 0.12785714 0.14261905]
393,data/UV/181120_dpp_cn10_v30_t125/para/para_00393.txt,para,393,78.0,39.300000000000004,[0.342      0.33852174 0.32680851 ... 0.18630233 0.18614286 0.16497619]
394,data/UV/181120_dpp_cn10_v30_t125/para/para_00394.txt,para,394,78.0,39.400000000000006,[0.34121739 0.34382609 0.3472766  ... 0.2085814  0.17814286 0.13285714]
395,data/UV/181120_dpp_cn10_v30_t125/para/para_00395.txt,para,395,78.0,39.5,[0.33595652 0.33943478 0.34065957 ... 0.19513953 0.16642857 0.11464286]
396,data/UV/181120_dpp_cn10_v30_t125/para/para_00396.txt,para,396,80.0,39.6,[0.35226087 0.34747826 0.33170213 ... 0.15053488 0.15528571 0.14795238]
397,data/UV/181120_dpp_cn10_v30_t125/para/para_00397.txt,para,397,80.0,39.7,[0.34186957 0.33643478 0.32965957 ... 0.17483721 0.17342857 0.19692857]
398,data/UV/181120_dpp_cn10_v30_t125/para/para_00398.txt,para,398,80.0,39.800000000000004,[0.34221739 0.34156522 0.34255319 ... 0.17260465 0.18028571 0.10992857]
399,data/UV/181120_dpp_cn10_v30_t125/para/para_00399.txt,para,399,80.0,39.900000000000006,[0.3333913  0.34882609 0.3443617  ... 0.17725581 0.19514286 0.14257143]
400,data/UV/181120_dpp_cn10_v30_t125/para/para_00400.txt,para,400,80.0,40.0,[0.35186957 0.351      0.34448936 ... 0.19388372 0.21271429 0.14159524]
401,data/UV/181120_dpp_cn10_v30_t125/para/para_00401.txt,para,401,80.0,40.1,[0.34526087 0.35265217 0.3443617  ... 0.19116279 0.17514286 0.09938095]
402,data/UV/181120_dpp_cn10_v30_t125/para/para_00402.txt,para,402,80.0,40.2,[0.33165217 0.33208696 0.33506383 ... 0.17123256 0.16728571 0.14138095]
403,data/UV/181120_dpp_cn10_v30_t125/para/para_00403.txt,para,403,80.0,40.300000000000004,[0.35491304 0.34752174 0.33725532 ... 0.18955814 0.16242857 0.1057619 ]
404,data/UV/181120_dpp_cn10_v30_t125/para/para_00404.txt,para,404,80.0,40.400000000000006,[0.36295652 0.341      0.3322766  ... 0.21467442 0.18357143 0.09707143]
405,data/UV/181120_dpp_cn10_v30_t125/para/para_00405.txt,para,405,80.0,40.5,[0.35034783 0.35904348 0.34068085 ... 0.1547907  0.17742857 0.14535714]
406,data/UV/181120_dpp_cn10_v30_t125/para/para_00406.txt,para,406,82.0,40.6,[0.33552174 0.34052174 0.33680851 ... 0.18669767 0.18314286 0.15592857]
407,data/UV/181120_dpp_cn10_v30_t125/para/para_00407.txt,para,407,82.0,40.7,[0.36717391 0.37086957 0.3392766  ... 0.20523256 0.167      0.11059524]
408,data/UV/181120_dpp_cn10_v30_t125/para/para_00408.txt,para,408,82.0,40.800000000000004,[0.3346087  0.34569565 0.34359574 ... 0.18030233 0.15242857 0.189     ]
409,data/UV/181120_dpp_cn10_v30_t125/para/para_00409.txt,para,409,82.0,40.900000000000006,[0.33478261 0.34847826 0.33057447 ... 0.19223256 0.15571429 0.13435714]
410,data/UV/181120_dpp_cn10_v30_t125/para/para_00410.txt,para,410,82.0,41.0,[0.33904348 0.35556522 0.34791489 ... 0.19802326 0.17185714 0.18952381]
411,data/UV/181120_dpp_cn10_v30_t125/para/para_00411.txt,para,411,82.0,41.1,[0.33373913 0.32982609 0.32748936 ... 0.19962791 0.14428571 0.09816667]
412,data/UV/181120_dpp_cn10_v30_t125/para/para_00412.txt,para,412,82.0,41.2,[0.33778261 0.31865217 0.32474468 ... 0.22081395 0.14471429 0.16095238]
413,data/UV/181120_dpp_cn10_v30_t125/para/para_00413.txt,para,413,82.0,41.300000000000004,[0.33130435 0.33826087 0.33931915 ... 0.153      0.169      0.0955    ]
414,data/UV/181120_dpp_cn10_v30_t125/para/para_00414.txt,para,414,82.0,41.400000000000006,[0.335      0.34130435 0.34276596 ... 0.20830233 0.18442857 0.13871429]
415,data/UV/181120_dpp_cn10_v30_t125/para/para_00415.txt,para,415,82.0,41.5,[0.3346087  0.33504348 0.33259574 ... 0.22281395 0.15357143 0.1617381 ]
416,data/UV/181120_dpp_cn10_v30_t125/para/para_00416.txt,para,416,84.0,41.6,[0.33743478 0.35069565 0.31604255 ... 0.22127907 0.15585714 0.16038095]
417,data/UV/181120_dpp_cn10_v30_t125/para/para_00417.txt,para,417,84.0,41.7,[0.34565217 0.32673913 0.33223404 ... 0.18923256 0.17757143 0.14757143]
418,data/UV/181120_dpp_cn10_v30_t125/para/para_00418.txt,para,418,84.0,41.800000000000004,[0.34265217 0.35069565 0.33412766 ... 0.19548837 0.18657143 0.15509524]
419,data/UV/181120_dpp_cn10_v30_t125/para/para_00419.txt,para,419,84.0,41.900000000000006,[0.34656522 0.35526087 0.34691489 ... 0.17225581 0.17128571 0.12988095]
420,data/UV/181120_dpp_cn10_v30_t125/para/para_00420.txt,para,420,84.0,42.0,[0.33808696 0.34504348 0.33897872 ... 0.20648837 0.155      0.14345238]
421,data/UV/181120_dpp_cn10_v30_t125/para/para_00421.txt,para,421,84.0,42.1,[0.33813043 0.34073913 0.33687234 ... 0.18939535 0.18885714 0.14990476]
422,data/UV/181120_dpp_cn10_v30_t125/para/para_00422.txt,para,422,84.0,42.2,[0.35030435 0.35682609 0.33785106 ... 0.15204651 0.142      0.15814286]
423,data/UV/181120_dpp_cn10_v30_t125/para/para_00423.txt,para,423,84.0,42.300000000000004,[0.33282609 0.33413043 0.32091489 ... 0.20183721 0.16928571 0.14847619]
424,data/UV/181120_dpp_cn10_v30_t125/para/para_00424.txt,para,424,84.0,42.400000000000006,[0.35343478 0.36734783 0.35112766 ... 0.21393023 0.21214286 0.17388095]
425,data/UV/181120_dpp_cn10_v30_t125/para/para_00425.txt,para,425,84.0,42.5,[0.3386087  0.3383913  0.36814894 ... 0.205      0.201      0.0912381 ]
426,data/UV/181120_dpp_cn10_v30_t125/para/para_00426.txt,para,426,86.0,42.6,[0.34513043 0.35034783 0.32182979 ... 0.19644186 0.197      0.14333333]
427,data/UV/181120_dpp_cn10_v30_t125/para/para_00427.txt,para,427,86.0,42.7,[0.33856522 0.3513913  0.34208511 ... 0.17806977 0.15042857 0.15940476]
428,data/UV/181120_dpp_cn10_v30_t125/para/para_00428.txt,para,428,86.0,42.800000000000004,[0.3296087  0.3543913  0.34295745 ... 0.18523256 0.15985714 0.13514286]
429,data/UV/181120_dpp_cn10_v30_t125/para/para_00429.txt,para,429,86.0,42.900000000000006,[0.34269565 0.35291304 0.34129787 ... 0.1932093  0.15285714 0.10259524]
430,data/UV/181120_dpp_cn10_v30_t125/para/para_00430.txt,para,430,86.0,43.0,[0.34117391 0.34617391 0.33625532 ... 0.1737907  0.16557143 0.14607143]
431,data/UV/181120_dpp_cn10_v30_t125/para/para_00431.txt,para,431,86.0,43.1,[0.34304348 0.35543478 0.34874468 ... 0.22811628 0.17871429 0.13271429]
432,data/UV/181120_dpp_cn10_v30_t125/para/para_00432.txt,para,432,86.0,43.2,[0.3483913  0.34686957 0.33987234 ... 0.16809302 0.198      0.17338095]
433,data/UV/181120_dpp_cn10_v30_t125/para/para_00433.txt,para,433,86.0,43.300000000000004,[0.35108696 0.33065217 0.32661702 ... 0.16793023 0.13157143 0.15778571]
434,data/UV/181120_dpp_cn10_v30_t125/para/para_00434.txt,para,434,86.0,43.400000000000006,[0.34204348 0.35965217 0.35357447 ... 0.24165116 0.17014286 0.11604762]
435,data/UV/181120_dpp_cn10_v30_t125/para/para_00435.txt,para,435,86.0,43.5,[0.33686957 0.33991304 0.34923404 ... 0.17253488 0.18042857 0.12590476]
436,data/UV/181120_dpp_cn10_v30_t125/para/para_00436.txt,para,436,88.0,43.6,[0.33804348 0.32434783 0.31604255 ... 0.20448837 0.147      0.12609524]
437,data/UV/181120_dpp_cn10_v30_t125/para/para_00437.txt,para,437,88.0,43.7,[0.34056522 0.33621739 0.3382766  ... 0.22434884 0.16471429 0.13361905]
438,data/UV/181120_dpp_cn10_v30_t125/para/para_00438.txt,para,438,88.0,43.800000000000004,[0.3283913  0.336      0.33821277 ... 0.17867442 0.16871429 0.12814286]
439,data/UV/181120_dpp_cn10_v30_t125/para/para_00439.txt,para,439,88.0,43.900000000000006,[0.35356522 0.34465217 0.34717021 ... 0.17848837 0.18957143 0.1495    ]
440,data/UV/181120_dpp_cn10_v30_t125/para/para_00440.txt,para,440,88.0,44.0,[0.33334783 0.33334783 0.33955319 ... 0.19213953 0.20171429 0.14285714]
441,data/UV/181120_dpp_cn10_v30_t125/para/para_00441.txt,para,441,88.0,44.1,[0.33713043 0.35343478 0.34891489 ... 0.17062791 0.08928571 0.13352381]
442,data/UV/181120_dpp_cn10_v30_t125/para/para_00442.txt,para,442,88.0,44.2,[0.32434783 0.33282609 0.345      ... 0.17913953 0.16642857 0.09116667]
443,data/UV/181120_dpp_cn10_v30_t125/para/para_00443.txt,para,443,88.0,44.300000000000004,[0.32891304 0.34       0.31834043 ... 0.18318605 0.15414286 0.15352381]
444,data/UV/181120_dpp_cn10_v30_t125/para/para_00444.txt,para,444,88.0,44.400000000000006,[0.33856522 0.33486957 0.31846809 ... 0.23416279 0.16842857 0.12292857]
445,data/UV/181120_dpp_cn10_v30_t125/para/para_00445.txt,para,445,88.0,44.5,[0.3443913  0.35069565 0.34787234 ... 0.1977907  0.18528571 0.12483333]
446,data/UV/181120_dpp_cn10_v30_t125/para/para_00446.txt,para,446,90.0,44.6,[0.33695652 0.33978261 0.31751064 ... 0.18544186 0.13085714 0.14883333]
447,data/UV/181120_dpp_cn10_v30_t125/para/para_00447.txt,para,447,90.0,44.7,[0.34117391 0.3463913  0.3436383  ... 0.21132558 0.20357143 0.12804762]
448,data/UV/181120_dpp_cn10_v30_t125/para/para_00448.txt,para,448,90.0,44.800000000000004,[0.33595652 0.33226087 0.33544681 ... 0.17806977 0.17528571 0.10554762]
449,data/UV/181120_dpp_cn10_v30_t125/para/para_00449.txt,para,449,90.0,44.900000000000006,[0.34878261 0.34704348 0.34387234 ... 0.1997907  0.171      0.14957143]
450,data/UV/181120_dpp_cn10_v30_t125/para/para_00450.txt,para,450,90.0,45.0,[0.33769565 0.34530435 0.32144681 ... 0.20516279 0.19828571 0.1177619 ]
451,data/UV/181120_dpp_cn10_v30_t125/para/para_00451.txt,para,451,90.0,45.1,[0.35973913 0.35734783 0.34325532 ... 0.17888372 0.13742857 0.14009524]
452,data/UV/181120_dpp_cn10_v30_t125/para/para_00452.txt,para,452,90.0,45.2,[0.3543913  0.34178261 0.339      ... 0.18986047 0.15114286 0.13207143]
453,data/UV/181120_dpp_cn10_v30_t125/para/para_00453.txt,para,453,90.0,45.300000000000004,[0.34617391 0.33943478 0.33410638 ... 0.19965116 0.17385714 0.13071429]
454,data/UV/181120_dpp_cn10_v30_t125/para/para_00454.txt,para,454,90.0,45.400000000000006,[0.33521739 0.34695652 0.34876596 ... 0.16902326 0.11942857 0.17971429]
455,data/UV/181120_dpp_cn10_v30_t125/para/para_00455.txt,para,455,90.0,45.5,[0.33808696 0.34569565 0.34287234 ... 0.2015814  0.15114286 0.13435714]
456,data/UV/181120_dpp_cn10_v30_t125/para/para_00456.txt,para,456,92.0,45.6,[0.33543478 0.33891304 0.35908511 ... 0.19862791 0.17557143 0.17583333]
457,data/UV/181120_dpp_cn10_v30_t125/para/para_00457.txt,para,457,92.0,45.7,[0.33208696 0.33556522 0.33876596 ... 0.2044186  0.14371429 0.1177381 ]
458,data/UV/181120_dpp_cn10_v30_t125/para/para_00458.txt,para,458,92.0,45.800000000000004,[0.33986957 0.34878261 0.33519149 ... 0.20630233 0.14528571 0.163     ]
459,data/UV/181120_dpp_cn10_v30_t125/para/para_00459.txt,para,459,92.0,45.900000000000006,[0.34995652 0.35082609 0.34848936 ... 0.20918605 0.15785714 0.16519048]
460,data/UV/181120_dpp_cn10_v30_t125/para/para_00460.txt,para,460,92.0,46.0,[0.34904348 0.3583913  0.3476383  ... 0.21251163 0.17428571 0.15745238]
461,data/UV/181120_dpp_cn10_v30_t125/para/para_00461.txt,para,461,92.0,46.1,[0.357      0.36069565 0.33834043 ... 0.18618605 0.14971429 0.14790476]
462,data/UV/181120_dpp_cn10_v30_t125/para/para_00462.txt,para,462,92.0,46.2,[0.3436087  0.35904348 0.35157447 ... 0.1852093  0.16942857 0.17854762]
463,data/UV/181120_dpp_cn10_v30_t125/para/para_00463.txt,para,463,92.0,46.300000000000004,[0.32604348 0.33191304 0.33765957 ... 0.20451163 0.15628571 0.17083333]
464,data/UV/181120_dpp_cn10_v30_t125/para/para_00464.txt,para,464,92.0,46.400000000000006,[0.3303913  0.3403913  0.3383617  ... 0.27332558 0.20442857 0.14559524]
465,data/UV/181120_dpp_cn10_v30_t125/para/para_00465.txt,para,465,92.0,46.5,[0.32734783 0.32343478 0.32465957 ... 0.18004651 0.17171429 0.12133333]
466,data/UV/181120_dpp_cn10_v30_t125/para/para_00466.txt,para,466,94.0,46.6,[0.33952174 0.34321739 0.34314894 ... 0.19893023 0.17314286 0.13759524]
467,data/UV/181120_dpp_cn10_v30_t125/para/para_00467.txt,para,467,94.0,46.7,[0.33721739 0.33917391 0.33214894 ... 0.20511628 0.14228571 0.11407143]
468,data/UV/181120_dpp_cn10_v30_t125/para/para_00468.txt,para,468,94.0,46.800000000000004,[0.33604348 0.33669565 0.32012766 ... 0.19834884 0.19357143 0.12133333]
469,data/UV/181120_dpp_cn10_v30_t125/para/para_00469.txt,para,469,94.0,46.900000000000006,[0.35365217 0.35408696 0.34114894 ... 0.1897907  0.187      0.08771429]
470,data/UV/181120_dpp_cn10_v30_t125/para/para_00470.txt,para,470,94.0,47.0,[0.33978261 0.33913043 0.35046809 ... 0.1575814  0.20085714 0.17142857]
471,data/UV/181120_dpp_cn10_v30_t125/para/para_00471.txt,para,471,94.0,47.1,[0.34334783 0.35421739 0.33674468 ... 0.17472093 0.14985714 0.15371429]
472,data/UV/181120_dpp_cn10_v30_t125/para/para_00472.txt,para,472,94.0,47.2,[0.33391304 0.35391304 0.34234043 ... 0.21123256 0.16957143 0.12457143]
473,data/UV/181120_dpp_cn10_v30_t125/para/para_00473.txt,para,473,94.0,47.300000000000004,[0.34726087 0.33182609 0.3287234  ... 0.13839535 0.14214286 0.13159524]
474,data/UV/181120_dpp_cn10_v30_t125/para/para_00474.txt,para,474,94.0,47.400000000000006,[0.33695652 0.34434783 0.33246809 ... 0.24030233 0.16214286 0.1452381 ]
475,data/UV/181120_dpp_cn10_v30_t125/para/para_00475.txt,para,475,94.0,47.5,[0.34078261 0.35013043 0.35359574 ... 0.19618605 0.14914286 0.1285    ]
476,data/UV/181120_dpp_cn10_v30_t125/para/para_00476.txt,para,476,96.0,47.6,[0.35182609 0.35313043 0.33123404 ... 0.18739535 0.13714286 0.19311905]
