*&	2/16/2018	6:12 PM
User = Nils
Sample = 
Notes = 

236 Current Range = Autorange
NPLC = 0.00000E+0
Compliance = 0.00000E+0 A 
Sweep Type = Linear

Pulse Mode Off
Delay = 0.00000E+0 S 

Electrometer Current Range = Autorange
NPLC = 0.00000E+0
Vp = -8.45677E+1 V 
On/Off Ratio = 7.05883E-1
Mobility& = 2.31980E-6 cm^2/Vs 
Saturation Regime 
Transistor G5
T = -200.000000 C

Gate Leakage	-1.01292E-6	-1.03025E-6	-3.38318E-7	-7.15081E-8	-1.24419E-8	-1.86265E-9	-1.01863E-9	8.28004E-9	8.99890E-8	3.62692E-7	8.80202E-7	1.59525E-6	2.72488E-6
Gate Voltage	-60.00000	-50.00000	-40.00000	-30.00000	-20.00000	-10.00000	0.00000	10.00000	20.00000	30.00000	40.00000	50.00000	60.00000

Drain Voltage	Drain Current	Drain Current	Drain Current	Drain Current	Drain Current	Drain Current	Drain Current	Drain Current	Drain Current	Drain Current	Drain Current	Drain Current	Drain Current
2.00000E+1	6.86850E-9	6.05360E-9	6.86850E-9	6.05360E-9	6.40284E-9	5.82077E-9	6.17001E-9	3.42261E-8	2.41096E-7	7.65198E-7	1.43726E-6	2.09222E-6	2.73506E-6
2.10000E+1	6.86850E-9	6.75209E-9	6.05360E-9	5.93718E-9	5.23869E-9	5.35510E-9	5.82077E-9	3.45754E-8	2.41212E-7	7.79633E-7	1.48988E-6	2.20782E-6	2.90305E-6
2.20000E+1	7.45058E-9	6.51926E-9	6.51926E-9	6.75209E-9	6.17001E-9	5.70435E-9	6.28643E-9	3.44589E-8	2.42377E-7	7.89878E-7	1.54320E-6	2.30700E-6	3.06231E-6
2.30000E+1	7.45058E-9	6.51926E-9	8.03266E-9	6.05360E-9	6.28643E-9	5.47152E-9	5.35510E-9	3.38769E-8	2.42610E-7	7.99191E-7	1.58907E-6	2.40817E-6	3.21667E-6
2.40000E+1	7.33416E-9	6.05360E-9	5.82077E-9	5.12227E-9	5.35510E-9	7.10134E-9	5.35510E-9	3.52738E-8	2.44123E-7	8.06758E-7	1.63133E-6	2.50130E-6	3.36953E-6
2.50000E+1	8.73115E-9	6.86850E-9	6.51926E-9	5.58794E-9	5.82077E-9	7.33416E-9	5.12227E-9	3.45754E-8	2.43774E-7	8.11881E-7	1.66916E-6	2.59117E-6	3.51784E-6
2.60000E+1	8.03266E-9	6.51926E-9	6.40284E-9	5.00586E-9	5.70435E-9	5.47152E-9	5.82077E-9	3.45754E-8	2.44705E-7	8.14907E-7	1.70385E-6	2.67779E-6	3.66208E-6
2.70000E+1	1.02446E-8	7.56700E-9	6.28643E-9	6.75209E-9	6.40284E-9	4.88944E-9	6.05360E-9	3.48082E-8	2.43890E-7	8.16886E-7	1.73191E-6	2.75497E-6	3.78978E-6
2.80000E+1	1.02446E-8	6.86850E-9	6.86850E-9	7.10134E-9	5.23869E-9	6.51926E-9	5.70435E-9	3.44589E-8	2.45171E-7	8.18982E-7	1.75799E-6	2.82691E-6	3.91924E-6
2.90000E+1	9.89530E-9	6.05360E-9	6.51926E-9	6.05360E-9	6.51926E-9	5.47152E-9	6.51926E-9	3.50410E-8	2.44356E-7	8.21194E-7	1.77987E-6	2.89467E-6	4.03984E-6
3.00000E+1	8.73115E-9	7.45058E-9	6.28643E-9	6.17001E-9	6.51926E-9	5.58794E-9	5.70435E-9	3.52738E-8	2.44938E-7	8.22241E-7	1.79908E-6	2.95637E-6	4.15789E-6
3.10000E+1	9.66247E-9	6.86850E-9	7.45058E-9	5.70435E-9	5.70435E-9	6.63567E-9	5.93718E-9	3.53903E-8	2.45171E-7	8.23988E-7	1.81363E-6	3.01446E-6	4.26883E-6
3.20000E+1	9.89530E-9	6.75209E-9	6.51926E-9	6.40284E-9	5.93718E-9	6.05360E-9	6.05360E-9	3.42261E-8	2.45520E-7	8.25734E-7	1.82667E-6	3.06533E-6	4.37745E-6
3.30000E+1	9.66247E-9	8.03266E-9	6.98492E-9	6.75209E-9	6.51926E-9	6.28643E-9	7.33416E-9	3.53903E-8	2.45869E-7	8.26316E-7	1.83808E-6	3.11388E-6	4.47338E-6
3.40000E+1	1.12923E-8	7.45058E-9	7.10134E-9	6.28643E-9	5.93718E-9	5.70435E-9	6.05360E-9	3.53903E-8	2.46568E-7	8.26898E-7	1.84705E-6	3.15742E-6	4.56674E-6
3.50000E+1	1.12923E-8	7.21775E-9	6.75209E-9	5.35510E-9	5.35510E-9	7.10134E-9	6.51926E-9	3.42261E-8	2.46451E-7	8.28528E-7	1.85310E-6	3.19688E-6	4.65137E-6
3.60000E+1	1.30385E-8	7.91624E-9	7.10134E-9	5.12227E-9	5.70435E-9	6.28643E-9	6.05360E-9	3.53903E-8	2.46568E-7	8.30041E-7	1.85659E-6	3.23483E-6	4.73636E-6
3.70000E+1	1.30385E-8	7.79983E-9	6.86850E-9	6.28643E-9	6.75209E-9	5.35510E-9	5.70435E-9	3.51574E-8	2.47033E-7	8.30856E-7	1.86311E-6	3.26172E-6	4.81168E-6
3.80000E+1	1.24564E-8	8.26549E-9	6.75209E-9	6.75209E-9	6.05360E-9	5.47152E-9	5.93718E-9	3.50410E-8	2.47848E-7	8.31089E-7	1.86497E-6	3.29071E-6	4.88060E-6
3.90000E+1	1.42027E-8	8.84756E-9	7.56700E-9	5.35510E-9	5.82077E-9	7.79983E-9	5.93718E-9	3.45754E-8	2.48314E-7	8.33417E-7	1.86823E-6	3.31376E-6	4.95196E-6
4.00000E+1	1.44355E-8	9.42964E-9	7.21775E-9	6.05360E-9	5.12227E-9	5.70435E-9	6.40284E-9	3.50410E-8	2.47848E-7	8.34465E-7	1.87021E-6	3.33472E-6	5.01447E-6
4.10000E+1	1.53668E-8	1.08266E-8	7.33416E-9	6.51926E-9	5.35510E-9	5.70435E-9	6.28643E-9	3.53903E-8	2.48547E-7	8.33068E-7	1.87359E-6	3.35113E-6	5.07140E-6
4.20000E+1	1.64146E-8	1.08266E-8	7.56700E-9	5.93718E-9	5.47152E-9	6.28643E-9	6.51926E-9	3.44589E-8	2.48663E-7	8.35396E-7	1.87638E-6	3.36475E-6	5.12507E-6
4.30000E+1	1.66474E-8	9.42964E-9	7.10134E-9	6.05360E-9	5.93718E-9	6.51926E-9	7.33416E-9	3.48082E-8	2.48081E-7	8.36095E-7	1.87766E-6	3.37663E-6	5.17361E-6
4.40000E+1	1.72295E-8	9.66247E-9	8.03266E-9	5.58794E-9	6.05360E-9	7.56700E-9	5.93718E-9	3.56231E-8	2.48547E-7	8.36444E-7	1.87964E-6	3.38932E-6	5.21913E-6
4.50000E+1	1.81608E-8	1.09430E-8	8.26549E-9	5.70435E-9	7.10134E-9	6.05360E-9	5.82077E-9	3.59723E-8	2.49129E-7	8.36910E-7	1.88244E-6	3.39642E-6	5.25708E-6
4.60000E+1	1.89757E-8	1.11759E-8	7.33416E-9	6.28643E-9	6.51926E-9	5.58794E-9	6.28643E-9	3.58559E-8	2.48779E-7	8.38656E-7	1.88290E-6	3.40422E-6	5.29375E-6
4.70000E+1	2.13040E-8	1.18744E-8	7.91624E-9	5.70435E-9	6.28643E-9	6.51926E-9	6.05360E-9	3.50410E-8	2.51224E-7	8.37143E-7	1.88348E-6	3.40783E-6	5.32623E-6
4.80000E+1	2.43308E-8	1.25729E-8	8.03266E-9	6.75209E-9	6.75209E-9	7.21775E-9	5.58794E-9	3.53903E-8	2.49245E-7	8.37841E-7	1.88570E-6	3.41632E-6	5.35359E-6
4.90000E+1	2.37487E-8	1.24564E-8	7.68341E-9	7.10134E-9	6.51926E-9	6.75209E-9	6.05360E-9	3.56231E-8	2.50060E-7	8.39355E-7	1.88686E-6	3.41877E-6	5.37746E-6
5.00000E+1	2.53785E-8	1.50176E-8	9.42964E-9	6.51926E-9	6.28643E-9	7.10134E-9	5.47152E-9	3.50410E-8	2.50526E-7	8.40868E-7	1.88744E-6	3.42238E-6	5.39771E-6
5.10000E+1	2.63099E-8	1.35042E-8	7.91624E-9	6.86850E-9	6.28643E-9	6.75209E-9	6.28643E-9	3.51574E-8	2.50526E-7	8.41450E-7	1.89082E-6	3.42599E-6	5.41890E-6
5.20000E+1	2.92202E-8	1.52504E-8	8.38190E-9	7.10134E-9	7.10134E-9	6.17001E-9	6.05360E-9	3.59723E-8	2.50759E-7	8.41217E-7	1.89152E-6	3.42913E-6	5.43182E-6
5.30000E+1	2.96859E-8	1.53668E-8	1.02446E-8	7.10134E-9	6.51926E-9	7.33416E-9	5.47152E-9	3.65544E-8	2.52039E-7	8.42614E-7	1.89373E-6	3.43251E-6	5.44533E-6
5.40000E+1	3.10829E-8	1.53668E-8	1.08266E-8	7.68341E-9	6.28643E-9	6.75209E-9	7.33416E-9	3.56231E-8	2.50526E-7	8.42963E-7	1.89373E-6	3.43460E-6	5.45743E-6
5.50000E+1	3.31784E-8	1.62982E-8	9.42964E-9	7.10134E-9	6.75209E-9	7.33416E-9	5.35510E-9	3.53903E-8	2.52621E-7	8.43196E-7	1.89501E-6	3.43879E-6	5.46745E-6
5.60000E+1	3.48082E-8	1.75787E-8	1.05938E-8	7.10134E-9	7.45058E-9	6.63567E-9	6.05360E-9	3.65544E-8	2.51923E-7	8.45874E-7	1.89571E-6	3.44135E-6	5.47722E-6
5.70000E+1	3.71365E-8	1.90921E-8	1.00117E-8	9.66247E-9	7.21775E-9	6.63567E-9	6.63567E-9	3.60887E-8	2.53087E-7	8.44826E-7	1.89792E-6	3.44473E-6	5.48433E-6
5.80000E+1	3.87663E-8	1.99070E-8	1.05938E-8	7.91624E-9	6.86850E-9	6.75209E-9	5.93718E-9	3.67872E-8	2.52156E-7	8.45524E-7	1.89792E-6	3.44717E-6	5.49201E-6
5.90000E+1	4.21424E-8	2.09548E-8	1.15251E-8	8.96398E-9	7.56700E-9	6.75209E-9	6.05360E-9	3.57395E-8	2.53087E-7	8.46107E-7	1.89990E-6	3.44776E-6	5.49736E-6
6.00000E+1	1.97906E-9	2.09548E-9	1.16415E-10	9.31323E-10	1.16415E-9	1.51340E-9	9.31323E-10	1.97906E-9	1.97906E-9	2.09548E-9	1.74623E-9	1.62981E-9	1.39698E-9
