*&	2/16/2018	4:37 PM
User = Nils
Sample = 
Notes = 

236 Current Range = Autorange
NPLC = 0.00000E+0
Compliance = 0.00000E+0 A 
Sweep Type = Linear

Pulse Mode Off
Delay = 0.00000E+0 S 

Electrometer Current Range = Autorange
NPLC = 0.00000E+0
Vp = -4.34824E+1 V 
On/Off Ratio = 4.36842E+0
Mobility& = 5.42564E-6 cm^2/Vs 
Saturation Regime 
Transistor D2
T = -200.000000 C

Gate Leakage	-2.04149E-7	-1.03158E-7	-2.14932E-8	-3.78350E-9	-1.23691E-9	-9.74978E-10	-8.58563E-10	1.54250E-9	1.63127E-8	4.04689E-8	1.24914E-7	2.70622E-7	5.10539E-7
Gate Voltage	-60.00000	-50.00000	-40.00000	-30.00000	-20.00000	-10.00000	0.00000	10.00000	20.00000	30.00000	40.00000	50.00000	60.00000

Drain Voltage	Drain Current	Drain Current	Drain Current	Drain Current	Drain Current	Drain Current	Drain Current	Drain Current	Drain Current	Drain Current	Drain Current	Drain Current	Drain Current
0.00000E+0	6.86850E-9	6.28643E-9	6.51926E-9	6.17001E-9	5.93718E-9	5.00586E-9	5.35510E-9	3.60887E-9	-6.17001E-9	-2.91038E-8	-8.33534E-8	-1.29803E-7	-2.20258E-7
1.00000E+0	7.10134E-9	6.86850E-9	5.93718E-9	6.98492E-9	5.70435E-9	5.23869E-9	5.35510E-9	5.35510E-9	-3.02680E-9	-8.14907E-10	-3.53903E-8	-5.70435E-8	-9.18517E-8
2.00000E+0	7.45058E-9	6.17001E-9	5.35510E-9	5.70435E-9	6.05360E-9	5.70435E-9	4.77303E-9	5.93718E-9	-1.16415E-9	2.63099E-8	1.16415E-8	8.19564E-8	1.00350E-7
3.00000E+0	7.10134E-9	6.86850E-9	5.47152E-9	6.17001E-9	5.47152E-9	6.17001E-9	4.88944E-9	9.31323E-9	4.07454E-9	8.75443E-8	1.44937E-7	4.17465E-7	5.52158E-7
4.00000E+0	7.33416E-9	7.10134E-9	5.70435E-9	5.12227E-9	5.35510E-9	6.28643E-9	5.93718E-9	1.52504E-8	1.95578E-8	1.86265E-7	3.32948E-7	1.05111E-6	1.46718E-6
5.00000E+0	8.26549E-9	6.98492E-9	5.93718E-9	5.93718E-9	5.47152E-9	6.75209E-9	5.93718E-9	1.89757E-8	4.01633E-8	3.36207E-7	5.36908E-7	2.09804E-6	2.91923E-6
6.00000E+0	8.49832E-9	6.86850E-9	5.12227E-9	5.93718E-9	5.12227E-9	6.05360E-9	6.75209E-9	1.97906E-8	1.08965E-7	5.76722E-7	8.74279E-7	3.50317E-6	4.86604E-6
7.00000E+0	1.07102E-8	6.86850E-9	5.93718E-9	5.93718E-9	6.51926E-9	6.05360E-9	5.58794E-9	1.95578E-8	1.22818E-7	9.73349E-7	1.47591E-6	5.31506E-6	7.24068E-6
8.00000E+0	9.89530E-9	7.79983E-9	6.51926E-9	6.28643E-9	7.68341E-9	5.93718E-9	4.88944E-9	2.15368E-8	1.93831E-7	1.98826E-6	3.90899E-6	7.03102E-6	9.90077E-6
9.00000E+0	9.66247E-9	7.21775E-9	6.17001E-9	5.70435E-9	6.63567E-9	6.51926E-9	5.47152E-9	2.15368E-8	2.37022E-7	2.60316E-6	5.06546E-6	9.00542E-6	1.28439E-5
1.00000E+1	1.22236E-8	8.26549E-9	6.51926E-9	5.93718E-9	5.70435E-9	7.56700E-9	5.82077E-9	2.03727E-8	2.92785E-7	3.26079E-6	6.92450E-6	1.15011E-5	1.59354E-5
1.10000E+1	1.10595E-8	7.56700E-9	6.28643E-9	6.86850E-9	5.93718E-9	6.86850E-9	5.93718E-9	2.03727E-8	3.11062E-7	3.88734E-6	8.22311E-6	1.39301E-5	1.92038E-5
1.20000E+1	1.21072E-8	8.03266E-9	6.40284E-9	5.58794E-9	4.88944E-9	6.17001E-9	6.17001E-9	2.08383E-8	3.27243E-7	3.88268E-6	9.94105E-6	1.63061E-5	2.24947E-5
1.30000E+1	1.28057E-8	7.68341E-9	5.70435E-9	5.70435E-9	5.12227E-9	6.51926E-9	5.58794E-9	2.09548E-8	3.90690E-7	3.83321E-6	1.15028E-5	1.83211E-5	2.59534E-5
1.40000E+1	1.35042E-8	8.49832E-9	6.51926E-9	6.51926E-9	6.51926E-9	6.17001E-9	5.35510E-9	2.03727E-8	4.46569E-7	5.40656E-6	1.36029E-5	2.10287E-5	2.94003E-5
1.50000E+1	1.38534E-8	9.08040E-9	5.82077E-9	5.58794E-9	6.28643E-9	6.40284E-9	5.58794E-9	2.06055E-8	4.32949E-7	6.11658E-6	1.51737E-5	2.33209E-5	3.28304E-5
1.60000E+1	1.55996E-8	8.61473E-9	6.63567E-9	6.28643E-9	5.70435E-9	6.17001E-9	5.70435E-9	2.08383E-8	4.75906E-7	6.59074E-6	1.69618E-5	2.62475E-5	3.61899E-5
1.70000E+1	1.67638E-8	9.89530E-9	7.33416E-9	6.86850E-9	5.35510E-9	5.58794E-9	5.70435E-9	2.14204E-8	4.88944E-7	7.42474E-6	1.84959E-5	2.86041E-5	3.95109E-5
