*&	2/16/2018	5:42 PM
User = Nils
Sample = 
Notes = 

236 Current Range = Autorange
NPLC = 0.00000E+0
Compliance = 0.00000E+0 A 
Sweep Type = Linear

Pulse Mode Off
Delay = 0.00000E+0 S 

Electrometer Current Range = Autorange
NPLC = 0.00000E+0
Vp = 2.42511E+2 V 
On/Off Ratio = 4.81481E-1
Mobility& = 1.55680E-7 cm^2/Vs 
Saturation Regime 
Transistor C4
T = -200.000000 C

Gate Leakage	-2.47523E-5	-8.32065E-6	-2.70612E-6	-7.12680E-7	-1.44253E-7	-1.42754E-8	-1.06229E-9	2.16241E-8	1.49827E-7	5.38741E-7	1.42500E-6	3.29933E-6	6.57684E-6
Gate Voltage	-60.00000	-50.00000	-40.00000	-30.00000	-20.00000	-10.00000	0.00000	10.00000	20.00000	30.00000	40.00000	50.00000	60.00000

Drain Voltage	Drain Current	Drain Current	Drain Current	Drain Current	Drain Current	Drain Current	Drain Current	Drain Current	Drain Current	Drain Current	Drain Current	Drain Current	Drain Current
0.00000E+0	5.47152E-9	6.17001E-9	6.28643E-9	5.93718E-9	4.77303E-9	5.12227E-9	6.05360E-9	1.62981E-9	-1.72295E-8	-6.53090E-8	-1.52388E-7	-3.03145E-7	-5.76605E-7
1.00000E+0	6.28643E-9	5.70435E-9	5.70435E-9	6.05360E-9	4.88944E-9	5.23869E-9	5.23869E-9	1.28057E-8	-3.37604E-9	-3.36440E-8	-9.13860E-8	-2.15601E-7	-4.42727E-7
2.00000E+0	5.35510E-9	6.75209E-9	7.56700E-9	6.05360E-9	5.70435E-9	4.65661E-9	5.47152E-9	2.39816E-8	2.01399E-8	-8.61473E-9	-5.40167E-8	-1.40746E-7	-3.36440E-7
3.00000E+0	5.35510E-9	6.05360E-9	5.70435E-9	5.93718E-9	6.05360E-9	4.88944E-9	6.51926E-9	3.02680E-8	5.65778E-8	5.18048E-8	1.50176E-8	-5.89061E-8	-2.18395E-7
4.00000E+0	6.51926E-9	6.63567E-9	5.93718E-9	5.93718E-9	5.47152E-9	4.77303E-9	4.88944E-9	3.67872E-8	9.66247E-8	1.31316E-7	1.37836E-7	1.14786E-7	9.42964E-9
5.00000E+0	7.33416E-9	7.10134E-9	5.47152E-9	6.40284E-9	4.77303E-9	3.95812E-9	5.93718E-9	3.99305E-8	1.39698E-7	2.25962E-7	2.83704E-7	3.19444E-7	2.87662E-7
6.00000E+0	6.05360E-9	7.91624E-9	5.35510E-9	6.40284E-9	6.75209E-9	4.88944E-9	5.12227E-9	4.21424E-8	1.81608E-7	3.24333E-7	4.47151E-7	5.44707E-7	5.82426E-7
7.00000E+0	5.93718E-9	7.10134E-9	5.47152E-9	7.45058E-9	6.05360E-9	4.88944E-9	5.93718E-9	4.49363E-8	2.22935E-7	4.28874E-7	6.18049E-7	7.84872E-7	9.03849E-7
8.00000E+0	5.12227E-9	6.75209E-9	5.35510E-9	6.63567E-9	6.51926E-9	4.30737E-9	5.82077E-9	4.49363E-8	2.60188E-7	5.34113E-7	7.94535E-7	1.03668E-6	1.23156E-6
9.00000E+0	6.75209E-9	6.63567E-9	5.47152E-9	6.75209E-9	5.12227E-9	5.12227E-9	5.70435E-9	4.44706E-8	2.92901E-7	6.38072E-7	9.76259E-7	1.29268E-6	1.56369E-6
1.00000E+1	7.33416E-9	6.86850E-9	6.75209E-9	6.40284E-9	5.12227E-9	4.77303E-9	5.70435E-9	4.49363E-8	3.22354E-7	7.38772E-7	1.15822E-6	1.55275E-6	1.90269E-6
1.10000E+1	6.28643E-9	6.75209E-9	6.28643E-9	6.05360E-9	4.88944E-9	6.75209E-9	6.05360E-9	4.41214E-8	3.47616E-7	8.36095E-7	1.33889E-6	1.81655E-6	2.24426E-6
1.20000E+1	7.56700E-9	6.05360E-9	5.70435E-9	5.70435E-9	6.28643E-9	6.75209E-9	5.58794E-9	4.45871E-8	3.67523E-7	9.23988E-7	1.51258E-6	2.07836E-6	2.59001E-6
1.30000E+1	6.75209E-9	7.91624E-9	5.70435E-9	6.51926E-9	4.77303E-9	4.77303E-9	5.12227E-9	4.41214E-8	3.84520E-7	1.00897E-6	1.67871E-6	2.34030E-6	2.93564E-6
1.40000E+1	7.10134E-9	6.86850E-9	6.86850E-9	7.33416E-9	4.88944E-9	4.88944E-9	5.47152E-9	4.42378E-8	3.97325E-7	1.08639E-6	1.84146E-6	2.59362E-6	3.28769E-6
1.50000E+1	8.14907E-9	8.84756E-9	5.93718E-9	6.28643E-9	4.77303E-9	5.47152E-9	5.35510E-9	4.55184E-8	4.07687E-7	1.15566E-6	1.99932E-6	2.83879E-6	3.62832E-6
1.60000E+1	8.03266E-9	7.45058E-9	7.21775E-9	6.28643E-9	5.47152E-9	4.88944E-9	6.05360E-9	4.38886E-8	4.12925E-7	1.22108E-6	2.15333E-6	3.08000E-6	3.96382E-6
1.70000E+1	9.08040E-9	6.86850E-9	5.70435E-9	6.05360E-9	5.47152E-9	5.35510E-9	5.35510E-9	4.51691E-8	4.17815E-7	1.27766E-6	2.29315E-6	3.32040E-6	4.29212E-6
1.80000E+1	9.42964E-9	6.28643E-9	6.40284E-9	6.40284E-9	5.82077E-9	5.12227E-9	5.12227E-9	4.50527E-8	4.20841E-7	1.32737E-6	2.42761E-6	3.54601E-6	4.61598E-6
1.90000E+1	8.84756E-9	7.45058E-9	6.86850E-9	7.33416E-9	5.12227E-9	5.35510E-9	5.35510E-9	4.51691E-8	4.23752E-7	1.37265E-6	2.55404E-6	3.76790E-6	4.93647E-6
2.00000E+1	8.61473E-9	6.86850E-9	6.28643E-9	5.82077E-9	6.05360E-9	5.12227E-9	5.82077E-9	4.49363E-8	4.25149E-7	1.40874E-6	2.67103E-6	3.98269E-6	5.24078E-6
2.10000E+1	9.31323E-9	7.33416E-9	6.51926E-9	6.28643E-9	5.93718E-9	5.35510E-9	5.70435E-9	4.57512E-8	4.28758E-7	1.44087E-6	2.78524E-6	4.18827E-6	5.54160E-6
2.20000E+1	9.54606E-9	7.79983E-9	6.05360E-9	6.75209E-9	5.70435E-9	5.12227E-9	6.75209E-9	4.59840E-8	4.30504E-7	1.46800E-6	2.88407E-6	4.38048E-6	5.83089E-6
2.30000E+1	1.04774E-8	7.45058E-9	5.58794E-9	6.51926E-9	5.23869E-9	5.58794E-9	6.05360E-9	4.61005E-8	4.31202E-7	1.48942E-6	2.97686E-6	4.56767E-6	6.10889E-6
2.40000E+1	1.12923E-8	8.26549E-9	6.63567E-9	7.10134E-9	6.28643E-9	7.10134E-9	5.12227E-9	4.58676E-8	4.33414E-7	1.51107E-6	3.06475E-6	4.74392E-6	6.38992E-6
2.50000E+1	1.22236E-8	8.49832E-9	6.75209E-9	6.40284E-9	5.35510E-9	5.12227E-9	5.93718E-9	4.58676E-8	4.35859E-7	1.52562E-6	3.14042E-6	4.91727E-6	6.65570E-6
2.60000E+1	1.24564E-8	8.73115E-9	6.63567E-9	6.51926E-9	5.35510E-9	5.12227E-9	5.47152E-9	4.72646E-8	4.36558E-7	1.53505E-6	3.20608E-6	5.07978E-6	6.91239E-6
2.70000E+1	1.42027E-8	9.77889E-9	6.05360E-9	6.86850E-9	5.12227E-9	6.75209E-9	5.12227E-9	4.69154E-8	4.39817E-7	1.54367E-6	3.27581E-6	5.22798E-6	7.17025E-6
2.80000E+1	1.46683E-8	1.02446E-8	7.21775E-9	7.33416E-9	4.77303E-9	5.70435E-9	5.47152E-9	4.63333E-8	4.39468E-7	1.55531E-6	3.33169E-6	5.36966E-6	7.40681E-6
2.90000E+1	1.55996E-8	9.66247E-9	5.93718E-9	7.10134E-9	6.05360E-9	5.58794E-9	5.23869E-9	4.65661E-8	4.40050E-7	1.56020E-6	3.37826E-6	5.50412E-6	7.64185E-6
3.00000E+1	1.59489E-8	1.00117E-8	7.10134E-9	7.45058E-9	6.51926E-9	5.70435E-9	5.12227E-9	4.66825E-8	4.43309E-7	1.56823E-6	3.41947E-6	5.62449E-6	7.85757E-6
3.10000E+1	1.71131E-8	1.04774E-8	7.45058E-9	7.45058E-9	5.35510E-9	5.12227E-9	5.93718E-9	4.69154E-8	4.44125E-7	1.56928E-6	3.45917E-6	5.74056E-6	8.07166E-6
3.20000E+1	1.87429E-8	1.19908E-8	7.33416E-9	8.26549E-9	5.70435E-9	5.82077E-9	5.70435E-9	4.72646E-8	4.45987E-7	1.57230E-6	3.48792E-6	5.85068E-6	8.26863E-6
3.30000E+1	1.99070E-8	1.19908E-8	8.03266E-9	7.79983E-9	6.28643E-9	5.12227E-9	6.75209E-9	4.67990E-8	4.46918E-7	1.57987E-6	3.51516E-6	5.95208E-6	8.46037E-6
3.40000E+1	2.07219E-8	1.22236E-8	7.68341E-9	7.79983E-9	5.70435E-9	5.93718E-9	6.17001E-9	4.77303E-8	4.45987E-7	1.58418E-6	3.53786E-6	6.03660E-6	8.65187E-6
3.50000E+1	2.13040E-8	1.19908E-8	8.03266E-9	7.45058E-9	5.35510E-9	6.28643E-9	6.40284E-9	4.69154E-8	4.48432E-7	1.58674E-6	3.55637E-6	6.11902E-6	8.81578E-6
3.60000E+1	2.25846E-8	1.28057E-8	9.19681E-9	7.33416E-9	5.58794E-9	5.58794E-9	5.82077E-9	4.83124E-8	4.50644E-7	1.58884E-6	3.57092E-6	6.19085E-6	8.98191E-6
3.70000E+1	2.42144E-8	1.44355E-8	1.00117E-8	7.68341E-9	5.70435E-9	6.05360E-9	6.75209E-9	4.72646E-8	4.50294E-7	1.59233E-6	3.58315E-6	6.26058E-6	9.11322E-6
3.80000E+1	2.46801E-8	1.59489E-8	9.31323E-9	7.68341E-9	7.33416E-9	6.05360E-9	5.93718E-9	4.77303E-8	4.50527E-7	1.59373E-6	3.59246E-6	6.31437E-6	9.24850E-6
3.90000E+1	2.60770E-8	1.57161E-8	1.11759E-8	8.49832E-9	5.70435E-9	7.21775E-9	5.93718E-9	4.79631E-8	4.52972E-7	1.59943E-6	3.60364E-6	6.35954E-6	9.37644E-6
4.00000E+1	2.72412E-8	1.64146E-8	1.07102E-8	8.03266E-9	6.75209E-9	6.17001E-9	5.93718E-9	4.74975E-8	4.53321E-7	1.60211E-6	3.60969E-6	6.40948E-6	9.50752E-6
4.10000E+1	2.88710E-8	1.67638E-8	1.07102E-8	7.91624E-9	7.33416E-9	5.82077E-9	5.82077E-9	4.86616E-8	4.54020E-7	1.60560E-6	3.62145E-6	6.44673E-6	9.62603E-6
4.20000E+1	3.11993E-8	1.78115E-8	1.12923E-8	9.08040E-9	6.40284E-9	6.05360E-9	6.28643E-9	4.72646E-8	4.54835E-7	1.60886E-6	3.62797E-6	6.47805E-6	9.72720E-6
4.30000E+1	3.62052E-8	1.92085E-8	1.12923E-8	1.04774E-8	6.86850E-9	6.28643E-9	6.75209E-9	4.84288E-8	4.55882E-7	1.61014E-6	3.63682E-6	6.51053E-6	9.83430E-6
4.40000E+1	3.45754E-8	1.97906E-8	1.18744E-8	9.08040E-9	7.21775E-9	5.35510E-9	5.47152E-9	4.85452E-8	4.58560E-7	1.61410E-6	3.64485E-6	6.53544E-6	9.91812E-6
4.50000E+1	3.81842E-8	2.04891E-8	1.30385E-8	1.00117E-8	6.28643E-9	6.40284E-9	6.51926E-9	4.77303E-8	4.58560E-7	1.61456E-6	3.65183E-6	6.55151E-6	1.00119E-5
4.60000E+1	4.08618E-8	2.09548E-8	1.43191E-8	1.02446E-8	7.45058E-9	6.51926E-9	6.05360E-9	4.80795E-8	4.58444E-7	1.61852E-6	3.65707E-6	6.57293E-6	1.00713E-5
4.70000E+1	3.15602E-7	2.27010E-8	1.46683E-8	9.54606E-9	7.45058E-9	6.75209E-9	6.51926E-9	4.93601E-8	4.60190E-7	1.62166E-6	3.66126E-6	6.59272E-6	1.01416E-5
4.80000E+1	4.34229E-8	2.45636E-8	1.46683E-8	1.02446E-8	7.56700E-9	6.40284E-9	6.28643E-9	4.79631E-8	4.61354E-7	1.62504E-6	3.66778E-6	6.60762E-6	1.02031E-5
4.90000E+1	4.73810E-8	2.42144E-8	1.62982E-8	1.07102E-8	8.03266E-9	7.10134E-9	5.70435E-9	4.84288E-8	4.61121E-7	1.62597E-6	3.67360E-6	6.62671E-6	1.02586E-5
5.00000E+1	5.75092E-8	2.60770E-8	1.67638E-8	1.14087E-8	7.33416E-9	6.28643E-9	6.75209E-9	4.86616E-8	4.61238E-7	1.62958E-6	3.68000E-6	6.63684E-6	1.03016E-5
5.10000E+1	5.02914E-8	2.73576E-8	1.79280E-8	1.19908E-8	7.91624E-9	6.51926E-9	6.86850E-9	4.84288E-8	4.61238E-7	1.63412E-6	3.68746E-6	6.65151E-6	1.03443E-5
5.20000E+1	5.48316E-8	2.96859E-8	1.88593E-8	1.22236E-8	9.08040E-9	6.75209E-9	6.40284E-9	4.87780E-8	4.63915E-7	1.63366E-6	3.68978E-6	6.66326E-6	1.03780E-5
5.30000E+1	5.57629E-8	3.20142E-8	1.89757E-8	1.26893E-8	8.03266E-9	6.40284E-9	7.33416E-9	4.86616E-8	4.65312E-7	1.63517E-6	3.69351E-6	6.67607E-6	1.04025E-5
5.40000E+1	6.00703E-8	3.24799E-8	2.10712E-8	1.29221E-8	8.96398E-9	6.63567E-9	6.75209E-9	4.88944E-8	4.65894E-7	1.63459E-6	3.70038E-6	6.68201E-6	1.04378E-5
5.50000E+1	6.46105E-8	3.43425E-8	2.01399E-8	1.42027E-8	9.89530E-9	6.51926E-9	6.63567E-9	4.93601E-8	4.66127E-7	1.63785E-6	3.70480E-6	6.69330E-6	1.04608E-5
5.60000E+1	7.85803E-8	3.71365E-8	2.25846E-8	1.38534E-8	8.73115E-9	7.33416E-9	6.51926E-9	4.83124E-8	4.66476E-7	1.64169E-6	3.70608E-6	6.70168E-6	1.04812E-5
5.70000E+1	6.94999E-8	3.76021E-8	2.45636E-8	1.53668E-8	8.73115E-9	7.68341E-9	6.51926E-9	4.91273E-8	4.66476E-7	1.64367E-6	3.71353E-6	6.71425E-6	1.05015E-5
5.80000E+1	2.33261E-6	3.94648E-8	2.46801E-8	1.55996E-8	9.31323E-9	8.03266E-9	6.86850E-9	4.98258E-8	4.67873E-7	1.64320E-6	3.71737E-6	6.72380E-6	1.05166E-5
5.90000E+1	6.51926E-8	4.28408E-8	2.65427E-8	1.66474E-8	1.00117E-8	7.68341E-9	7.21775E-9	4.91273E-8	4.67873E-7	1.64786E-6	3.72226E-6	6.73463E-6	1.05409E-5
6.00000E+1	3.14321E-9	2.09548E-9	1.97906E-9	1.74623E-9	1.39698E-9	1.74623E-9	2.09548E-9	1.51340E-9	2.56114E-9	1.16415E-9	1.51340E-9	3.49246E-9	1.51340E-9
